,Unnamed: 0,title,category,has_exclamation,has_question,has_number,num_count,mark_count,original_title,label_score
2016,2016,kkp rencana reklamasi haru serta rencana yang akurat,"Keuangan,Ekonomi_&_Bisnis",0,0,0,0,0,KKP: Rencana Reklamasi Harus Disertai Perencanaan yang Akurat,0
2978,2978,kendara tambang minta guna b,"Keuangan,Ekonomi_&_Bisnis",0,0,1,2,0,Kendaraan Tambang Diminta Gunakan B20,0
7333,7333,aktor asal tiongkok ini aku wajah ubah usai minum bubbl tea tiap hari,Berita_Internasional,0,0,0,0,0,Aktor Asal Tiongkok Ini Mengaku Wajahnya Berubah Usai Minum Bubble Tea Setiap Hari,1
6634,6634,trump akhir nego talib propos damai afganistan mati,Berita_indonesia,0,0,0,0,1,"Trump Akhiri Nego Taliban, Proposal Perdamaian Afganistan Mati",0
5862,5862,brisyariah garap biaya sektor properti di fesyar kti,"Keuangan,Ekonomi_&_Bisnis",0,0,1,4,0,BRIsyariah Garap Pembiayaan Sektor Properti di Fesyar KTI 2019,0
4771,4771,bangun tani suks dengan lejit ekspor,"Keuangan,Ekonomi_&_Bisnis",0,0,0,0,0,Pembangunan Pertanian Sukses dengan Melejitnya Ekspor,0
1427,1427,seleb ini jalan puasa pertama telah putus jadi mualaf,Hiburan_&_Selebriti,0,0,1,1,0,2 Seleb Ini Jalani Puasa Pertama Setelah Putuskan Jadi Mualaf,1
4871,4871,tata trotoar cikini bas budaya panjang jalur tim buat mural,Regional_&_Daerah,0,0,0,0,1,"Penataan Trotoar Cikini Berbasis Budaya, Sepanjang Jalur TIM Dibuat Mural",0
5206,5206,sri mulyani ingin eselon iii jadi bentuk karakt generasi muda kemenkeu,"Keuangan,Ekonomi_&_Bisnis",0,0,0,0,0,Sri Mulyani Ingin Eselon III Jadi Pembentuk Karakter Generasi Muda Kemenkeu,0
6474,6474,foto jerinx sid tak ada di instagram ini kata nora alexandra,Hiburan_&_Selebriti,0,0,0,0,1,"Foto Jerinx SID Tak Ada di Instagram, Ini Kata Nora Alexandra",1
8062,8062,bebbi fey bantah fitnah atta halilintar sumpah bohong hukum tuhan tujuh turun,Hiburan_&_Selebriti,0,0,0,0,1,"Bebby Fey Bantah Fitnah Atta Halilintar, Sumpahi Pembohong Dihukum Tuhan Tujuh Turunan",1
2201,2201,dua cara malaysia hadap uni emirat arab,Olahraga,0,0,0,0,0,Dua Cara Malaysia Hadapi Uni Emirat Arab,1
7435,7435,hubung indah teuku rassya aurel hermansyah akan ulang kata denni darko jadi denni cocok,Hiburan_&_Selebriti,0,1,0,0,2,"Hubungan Indah Teuku Rassya & Aurel Hermansyah akan Terulang Kata Denny Darko, Jadian? Denny: Cocok",1
2527,2527,wonderkid thailand siap bikin malu timna indonesia di jakarta,Olahraga,0,0,0,0,0,Wonderkid Thailand Siap Bikin Malu Timnas Indonesia di Jakarta,1
2519,2519,michael owen sebut kualita mu dan liverpool tara,Olahraga,0,0,0,0,0,Michael Owen Sebut Kualitas MU dan Liverpool Setara,0
2498,2498,aku jadi korban perkosa ini fakta tarik tentang barbi nouva,Hiburan_&_Selebriti,0,0,1,1,1,"Mengaku Jadi Korban Pemerkosaan, Ini 4 Fakta Menarik tentang Barbie Nouva",1
2073,2073,sama emil triawan munaf muka cara untuk tekan baja,Berita_indonesia,0,0,0,0,1,"Bersama Emil, Triawan Munaf Kemukakan Cara untuk Tekan Pembajakan",0
1766,1766,menteri rini tunjuk plt dirut dan direktur ptpn iii,"Keuangan,Ekonomi_&_Bisnis",0,0,0,0,0,Menteri Rini Tunjuk Plt Dirut dan Direktur PTPN III,0
7721,7721,asisten nia ramadhani bongkar raffi ahmadnagita slavina tak akur malah ditud panso,Hiburan_&_Selebriti,0,0,0,0,0,Asisten Nia Ramadhani Bongkar Raffi Ahmad-Nagita Slavina Tak Akur Malah Dituding Pansos,1
7118,7118,main timna indonesia urung gabung persib ini alas robert albert,Hiburan_&_Selebriti,0,0,1,1,1,"3 Pemain Timnas Indonesia Urung Gabung Persib, Ini Alasan Robert Alberts",1
1423,1423,di balik cantik syahrini saat manggung mua cuma mol area mata,Hiburan_&_Selebriti,0,0,0,0,1,"Di Balik Cantiknya Syahrini Saat Manggung, MUA Cuma Memoles Area Mata",0
4987,4987,ibu kota pindah aset negara rp triliun di jakarta tawar ke swasta,"Keuangan,Ekonomi_&_Bisnis",0,0,1,4,2,"Ibu Kota Pindah, Aset Negara Rp1.000 Triliun di Jakarta Ditawarkan ke Swasta",0
8096,8096,kostum pangggung nayeon cs nilai jelek dan norak stylist twice banjir kritik,Hiburan_&_Selebriti,0,0,0,0,1,"Kostum Pangggung Nayeon Cs Dinilai Jelek dan Norak, Stylist Twice Banjir Kritikan",1
699,699,dpr tak kunjung sahkan ruu pk komna perempuan tak iba pada korban,Berita_indonesia,0,0,0,0,1,"DPR Tak Kunjung Sahkan RUU P-KS, Komnas Perempuan: Tak Iba Pada Korban",0
3933,3933,amat kontrak politik capim kpk bentuk intimidasi,Berita_indonesia,0,0,0,0,0,Pengamat: Kontrak Politik Capim KPK Bentuk Intimidasi,0
4691,4691,polda jabar sebut speed gun perlu terap di jalan tol,Berita_indonesia,0,0,0,0,0,Polda Jabar Sebut Speed Gun Perlu DIterapkan di Jalan Tol,0
1827,1827,evaluasi hari pertama ganjil genap kadishub dki sebut kualita udara baik,Berita_indonesia,0,0,0,0,1,"Evaluasi Hari Pertama Ganjil Genap, Kadishub DKI Sebut Kualitas Udara Membaik",0
2718,2718,mantan bek kiri mu ingin jadi latih,Olahraga,0,0,0,0,0,Mantan Bek Kiri MU Ingin Jadi Pelatih,1
4721,4721,kata bijak tentang cinta untuk yang sedang galau,Travel_&_Pariwisata,0,0,1,2,0,15 Kata Bijak tentang Cinta untuk yang Sedang Galau,1
5006,5006,sisir gang sempit di tambora satpol pp sita puluh botol mira,Regional_&_Daerah,0,0,0,0,1,"Sisir Gang Sempit di Tambora, Satpol PP Sita Puluhan Botol Miras",0
3704,3704,akhir besok jokowi turun temu wakil mahasiswa,Berita_indonesia,0,0,0,0,4,"Akhirnya... Besok Jokowi Turun, Temui Perwakilan Mahasiswa",1
2093,2093,wapr kalla kan mana poin revisi uu kpk yang tuju dan tidak,Berita_indonesia,0,0,0,0,0,Wapres Kalla Beberkan Mana Poin Revisi UU KPK yang Disetujui dan Tidak,0
3738,3738,tingkah ajar medan saat demo bawa gstring hingga minta legal ganja,Berita_indonesia,0,0,0,0,1,"Tingkah Pelajar Medan saat Demo, Bawa G-String Hingga Minta Legalkan Ganja",1
3855,3855,jokowi prabowo dan sandi adalah negarawan sejati,Berita_indonesia,0,0,0,0,0,Jokowi : Prabowo dan Sandi adalah Negarawan Sejati,0
7092,7092,pabrik ahm cikarang hanya rakit skutik persen untuk honda beat,Teknologi_&_Sains,0,0,1,2,1,"Pabrik AHM Cikarang Hanya Merakit Skutik, 60 Persennya untuk Honda Beat",0
1914,1914,ini modal desa kutuh bisa raup puluh miliar rupiah,"Keuangan,Ekonomi_&_Bisnis",0,0,0,0,0,Ini Modal Desa Kutuh Bisa Raup Puluhan Miliar Rupiah,1
6962,6962,gera startup indonesia target valuasi bisni usd m,"Keuangan,Ekonomi_&_Bisnis",0,0,1,6,0,Gerakan 1000 Startup Indonesia Targetkan Valuasi Bisnis USD 10 M,0
2499,2499,jadi korban perkosa kenapa barbi nouva tak lapor polisi,Hiburan_&_Selebriti,0,1,0,0,2,"Jadi Korban Perkosaan, Kenapa Barbie Nouva Tak Lapor Polisi?",1
5289,5289,hanura kecewa tak dapat kue kuasa,Berita_indonesia,0,0,0,0,0,Hanura Kecewa Tak Dapat Kue Kekuasaan,0
1652,1652,spanduk pecel lele hingga obat kuat jadi cara jakmania kritik persija,Olahraga,0,0,0,0,0,Spanduk Pecel Lele hingga Obat Kuat Jadi Cara Jakmania Kritik Persija,1
1532,1532,penuh duka bunga citra lestari sampai salam akhir ke mendiang bj habibi,Hiburan_&_Selebriti,0,0,0,0,1,"Penuh Duka, Bunga Citra Lestari Sampaikan Salam Terakhir ke Mendiang BJ Habibie",0
1743,1743,impuls buy alas exsport resmi garap pasar perempuan,Gaya_Hidup_&_Kesehatan,0,0,0,0,1,"""Impulse Buying"", Alasan Exsport Resmi Garap Pasar Perempuan",0
8357,8357,sembur lumpur surabaya sebab ga belerang yang lampau bata,Berita_indonesia,0,0,0,0,0,Semburan Lumpur Surabaya Sebabkan Gas Belerang Yang Lampaui Batas,0
3795,3795,dasar info dari tri polda aceh sita ton bibit padi munirwan,Berita_indonesia,0,0,1,3,2,"Berdasarkan Info dari Kementrian, Polda Aceh Sita 11,8 Ton Bibit Padi Munirwan",0
7639,7639,honor k nebeng demo buruh oktob ini tuntut,Berita_indonesia,0,0,1,2,1,"Honorer K2 'Nebeng' Demo Buruh 2 Oktober, Ini Tuntutannya",1
6391,6391,sudah satu bulan pekanbaru bekap kabut asap,Berita_indonesia,0,0,0,0,0,Sudah Satu Bulan Pekanbaru Dibekap Kabut Asap,0
3175,3175,helm ini lengkap ac bikin biker adem panjang jalan,Teknologi_&_Sains,0,0,0,0,1,"Helm Ini Dilengkapi AC, Bikin Bikers Adem Sepanjang Jalan",1
3003,3003,ini poin yang tolak jokowi dalam revisi uu kpk,Berita_indonesia,0,0,1,1,0,Ini 4 Poin yang Ditolak Jokowi Dalam Revisi UU KPK,1
2958,2958,kein sebut indonesia jauh dari resesi,"Keuangan,Ekonomi_&_Bisnis",0,0,0,0,0,KEIN Sebut Indonesia Jauh dari Resesi,0
5873,5873,babak i timna indonesia u koyak gawang filipina,Olahraga,0,0,1,2,0,Babak I: Timnas Indonesia U-16 Koyak Gawang Filipina,0
4714,4714,harhubna upp indramayu sih pantai karangsong,Berita_indonesia,0,0,0,0,1,"Harhubnas, UPP Indramayu Bersihkan Pantai Karangsong",0
5768,5768,soal potong kabel optik apjatel jakarta maju karena sokong teknolog,Regional_&_Daerah,0,0,0,0,1,"Soal Pemotongan Kabel Optik, Apjatel: Jakarta Maju karena Sokongan Teknologi",0
7526,7526,tahu bawa bedak desta senyum malu beri alas buat hilang muka minyak,Hiburan_&_Selebriti,0,0,0,0,1,"Ketahuan Bawa Bedak, Desta Senyum Malu Beri Alasan Buat Hilangkan Muka Berminyak",1
1623,1623,lucu lee dong wook tak bisa henti tang karena ini,Hiburan_&_Selebriti,1,0,0,0,1,Lucunya Lee Dong Wook Tak Bisa Berhenti Menangis Karena Ini!,1
7655,7655,mantan pacar justin bieber hadir nikah dengan hailey baldwin siapa,Hiburan_&_Selebriti,0,1,0,0,2,"Mantan Pacar Justin Bieber Hadiri Pernikahannya dengan Hailey Baldwin, Siapa?",1
1443,1443,selebr hollywood ini nyata muslim ikut puasa di bulan ramadan,Hiburan_&_Selebriti,0,0,1,2,0,14 Selebriti Hollywood Ini Ternyata Muslim & Ikut Puasa di Bulan Ramadan,1
8052,8052,episod baru when the camellia bloom jadi hot topik usai ungkap fakta ini,Hiburan_&_Selebriti,0,0,0,0,0,Episode Terbaru 'When the Camellia Blooms' Jadi Hot Topik Usai Terungkap Fakta Ini,1
3782,3782,siapsiap kembang properti cina mau investasi besarbesaran,Berita_indonesia,1,0,0,0,2,Siap-siap!! Pengembang Properti Cina Mau Investasi Besar-besaran,1
3055,3055,ganti bahlil mardani mame pimpin hipmi hingga,"Keuangan,Ekonomi_&_Bisnis",0,0,1,4,1,"Gantikan Bahlil, Mardani Maming Pimpin Hipmi hingga 2022",0
8154,8154,chen exo nyanyi lagu emosion di bawah langit senja dalam teaser mv comeback shall we,Hiburan_&_Selebriti,0,1,0,0,1,Chen EXO Nyanyikan Lagu Emosional Di Bawah Langit Senja Dalam Teaser MV Comeback 'Shall We?',1
4918,4918,komisi iii dpr sebut pimpin kpk lepa tanggung jawab,Berita_indonesia,0,0,0,0,0,Komisi III DPR Sebut Pimpinan KPK Lepas Tanggung Jawab,0
1579,1579,blakblakan millendaru ngaku pernah ada urus ranjang dengan arti inisi zl,Hiburan_&_Selebriti,0,0,0,0,1,"Blak-Blakan, Millendaru Ngaku Pernah Ada 'Urusan Ranjang' Dengan Artis Inisial ZL",1
5742,5742,bpom akan kuat awas di wilayah batas,Berita_indonesia,0,0,0,0,0,BPOM Akan Perkuat Pengawasan di Wilayah Perbatasan,0
6221,6221,aktivi akademisi tolak revisi uu kpk aku serang hacker,Berita_indonesia,0,0,0,0,0,Aktivis Akademisi Tolak Revisi UU KPK Mengaku Diserang Hacker,0
8121,8121,tak sengaja buka ta mungil fairuz a rafiq saat pakai hanbok bikin salfok,Hiburan_&_Selebriti,0,0,0,0,2,"Tak Sengaja Terbuka, Tas Mungil Fairuz A. Rafiq Saat Pakai Hanbok Bikin Salfok",1
3750,3750,gawat bah kopi gayo tolak di eropa karena kandung racun,Berita_indonesia,1,0,0,0,3,"Gawat Bah!! Kopi Gayo Ditolak di Eropa, Karena Mengandung Racun",1
6334,6334,daftar calon ketua pssi buka ini tahap dan syarat,Olahraga,0,0,0,0,1,"Pendaftaran Calon Ketua PSSI Dibuka, Ini Tahapan dan Syaratnya",1
5057,5057,china open fajarrian ganda putra pertama tembu empat final,Olahraga,0,0,0,0,1,"China Open, Fajar/Rian Ganda Putra Pertama Tembus Perempat Final",0
8460,8460,sambang dpc pdip solo gibran putra jokowi rapat ke partai banteng,Berita_indonesia,0,0,0,0,1,"Sambangi DPC PDIP Solo, Gibran Putra Jokowi Merapat ke 'Partai Banteng'",1
4895,4895,revisi uu untuk kembali jati diri kpk,Berita_indonesia,0,0,0,0,0,Revisi UU untuk Mengembalikan Jati Diri KPK,0
4164,4164,bea cukai kudu gagal edar ribu rokok ileg,"Keuangan,Ekonomi_&_Bisnis",0,0,1,3,0,Bea Cukai Kudus Gagalkan Peredaran 280 Ribu Rokok Ilegal,0
4595,4595,ade rai serta yang sehat adalah pahlawan jknki,Berita_indonesia,0,0,0,0,0,Ade Rai: Peserta yang Sehat adalah Pahlawan JKN-KIS,0
37,37,viral video duga baku tembak di sleman ini kata polisi,Berita_indonesia,0,0,0,0,1,"Viral Video Diduga Baku Tembak di Sleman, Ini Kata Polisi",1
6036,6036,masyarakat akal luas ganjil genap dengan plat nomor palsu,Regional_&_Daerah,0,0,0,0,0,Masyarakat Akali Perluasan Ganjil Genap dengan Plat Nomor Palsu,0
1792,1792,edar isu habibi meningg tak ada ramai di rspad,Berita_indonesia,0,0,0,0,1,"Beredar Isu Habibie Meninggal, Tak Ada Keramaian di RSPAD",0
3077,3077,tren investasi ema digit soal fluktuasi harga bagaimana,"Keuangan,Ekonomi_&_Bisnis",0,1,0,0,2,"Tren Investasi Emas Digital, soal Fluktuasi Harga Bagaimana?",1
1214,1214,gade marten kurang jadwal ngehost lebih sibuk main film,Hiburan_&_Selebriti,0,0,0,0,1,"Gading Marten Kurangi Jadwal Nge-Host, Lebih Sibuk Main Film",0
2512,2512,atlet jetski indonesia aqsa sutan aswar juara di amerika serikat,Olahraga,0,0,0,0,0,Atlet Jetski Indonesia Aqsa Sutan Aswar Juara di Amerika Serikat,0
1031,1031,reaksi tak duga luna fx usai tinggal sm entertain,Berita_indonesia,0,0,0,0,0,Reaksi Tak Terduga Luna f(x) Usai Tinggalkan SM Entertainment,1
3207,3207,quartararo buat marquez cema dengan masa depan di motogp,Olahraga,0,0,0,0,0,Quartararo Buat Marquez Cemas dengan Masa Depannya di MotoGP,0
4108,4108,trump bicara dengan talib telah mati,Berita_indonesia,0,0,0,0,0,"Trump: Pembicaraan dengan Taliban Telah ""Mati""",0
1339,1339,dengar cut tari aku kali hubung dengan ariel begini reaksi suami,Hiburan_&_Selebriti,0,0,1,1,1,"Dengar Cut Tary Akui 3 Kali Berhubungan dengan Ariel, Begini Reaksi Suami",1
7547,7547,netizen sebut superm jadi proyek hidup dan mati sm entertain di amerika tuju,Hiburan_&_Selebriti,0,1,0,0,2,"Netizen Sebut SuperM Jadi Proyek Hidup dan Mati SM Entertainment di Amerika, Setuju?",1
4097,4097,eric bailli bisa segera kuat mu lagi,Olahraga,0,0,0,0,0,Eric Bailly Bisa Segera Perkuat MU Lagi ,0
7469,7469,laod sebut masa gelap kpk usai revisi uu kpk najwa shihab syok tanya kali dengar fakta ini,Berita_indonesia,0,0,1,1,1,"Laode Sebut Masa Tergelap KPK Usai Revisi UU KPK, Najwa Shihab Syok Bertanya 2 Kali Dengar Fakta Ini",1
7712,7712,inisiatif pakai narkoba jefri nichol aku rajin hisap ganja tiap mau tidur,Hiburan_&_Selebriti,0,0,0,0,1,"Inisiatif Pakai Narkoba, Jefri Nichol Akui Rajin Hisap Ganja Tiap Mau Tidur",1
766,766,massa aksi gejayan panggil mulai kumpul di tiga colombo,Berita_indonesia,0,0,0,0,0,Massa Aksi 'Gejayan Memanggil' Mulai Berkumpul di Pertigaan Colombo,0
2874,2874,suport wanita tewa bakar diri fifa sambang iran,Olahraga,0,0,0,0,1,"Suporter Wanita Tewas Bakar Diri, FIFA Sambangi Iran",0
1320,1320,putar perdana film menang short film pitch project bangki dan lasagna,Hiburan_&_Selebriti,0,0,1,4,1,"Pemutaran Perdana Film Pemenang Short Film Pitching Project 2018, BANGKIS dan LASAGNA",0
4318,4318,hnw habibi sosok intelektu sekaligu religiu,Konsultasi_&_Opini,0,0,0,0,0,HNW: Habibie Sosok Intelektual Sekaligus Religius,0
3392,3392,bebbi fey siap somasi youtub yang tidur diri,Hiburan_&_Selebriti,0,0,0,0,0,Bebby Fey Siap Somasi YouTuber yang Meniduri Dirinya,1
8013,8013,suho exo pose unyu bareng hun sambil pamer kau nyata untuk ini,Hiburan_&_Selebriti,0,0,0,0,1,"Suho EXO Pose Unyu Bareng Sehun Sambil Pamer Kaus, Ternyata untuk Ini",1
6728,6728,nenek gugat anak dan menantu bayar biaya asuh cucu,Berita_indonesia,0,0,0,0,0,Nenek Gugat Anak dan Menantu Bayar Biaya Mengasuh Cucu,0
5018,5018,masyarakat indonesia beli makan siap santap lewat aplikasi smartphon,"Keuangan,Ekonomi_&_Bisnis",0,0,1,2,0,58% Masyarakat Indonesia Beli Makanan Siap Santap Lewat Aplikasi Smartphone,0
2154,2154,stiker khusu disabilita untuk ganjil genap jangan sampai disalahgunakan,Teknologi_&_Sains,0,0,0,0,0,Stiker Khusus Disabilitas untuk Ganjil Genap Jangan Sampai Disalahgunakan,0
1509,1509,peluk dengan reino barack ini harga sweater syahrini yang harga sampai digit,Hiburan_&_Selebriti,1,0,1,1,2,"Pelukan Dengan Reino Barack, Ini Harga Sweater Syahrini yang Harganya Sampai 2 Digit!",1
6836,6836,riau belum butuh bantu dki ani kami kirim ke bnpb,Regional_&_Daerah,0,0,0,0,1,"Riau Belum Butuh Bantuan DKI, Anies: Kami Kirim ke BNPB",0
4185,4185,bea cukai sorong aman paket benih tanam tanpa izin,"Keuangan,Ekonomi_&_Bisnis",0,0,0,0,0,Bea Cukai Sorong Amankan Paket Benih Tanaman tanpa Izin,0
6552,6552,pilih anggota bpk dpr duga langgar undangundang,"Keuangan,Ekonomi_&_Bisnis",0,0,0,0,1,"Pemilihan Anggota BPK, DPR Diduga Melanggar Undang-undang",0
5938,5938,pegawai transjakarta temu luka di lokasi prostitusi,Regional_&_Daerah,0,0,0,0,0,Pegawai Transjakarta Ditemukan Terluka di Lokasi Prostitusi,0
7802,7802,lee jun ki pamer topeng di moon lover fan baper minta season,Hiburan_&_Selebriti,0,0,1,1,1,"Lee Jun Ki Pamer Topengnya Di 'Moon Lovers', Fans Baper Minta Season 2",1
4634,4634,ucap belasungkawa wafat habibi warna jagat twitter,Travel_&_Pariwisata,0,0,0,0,0,Ucapan Belasungkawa Wafatnya Habibie Warnai Jagat Twitter,0
7105,7105,sebar energi optimism act inisiasi gera nasion indonesiadermawan,Berita_indonesia,0,0,0,0,1,"Sebarkan Energi Optimisme, ACT Inisiasi Gerakan Nasional #IndonesiaDermawan",0
6478,6478,komisi iv dpr tuju anggar tan rp t di,"Keuangan,Ekonomi_&_Bisnis",0,0,1,6,0,Komisi IV DPR Setujui Anggaran Kementan Rp 21 T di 2020,0
5100,5100,mendiang michael jackson superkaya tapi sisa banyak utang,Berita_Internasional,0,0,0,0,1,"Mendiang Michael Jackson, Superkaya tapi Menyisakan Banyak Utang",1
2101,2101,asu rili duo laptop vivobook dengan bingkai layar tipi,Teknologi_&_Sains,0,0,0,0,0,Asus Rilis Duo Laptop VivoBook dengan Bingkai Layar Tipis,0
1717,1717,veronica koman deteksi ada di australia,Berita_indonesia,0,0,0,0,0,Veronica Koman Terdeteksi Berada di Australia,0
6893,6893,peluang temu trump dan rouhani di sidang pbb makin tipi,Berita_indonesia,0,0,0,0,0,Peluang Pertemuan Trump dan Rouhani di Sidang PBB Makin Tipis,0
5534,5534,iran ancam perang habishabisan as ingin resolusi damai,Berita_Internasional,0,0,0,0,1,"Iran Ancam Perang Habis-habisan, AS Inginkan Resolusi Damai",0
5099,5099,tanding iphon googl mulai pamer pixel,Teknologi_&_Sains,0,0,1,3,1,"Tandingi iPhone 11, Google Mulai Pamer Pixel 4",0
8551,8551,viral nenek tuduh curi buah kelapa milik sendiri lapor tetangga dan minta uang damai,Regional_&_Daerah,0,0,1,2,0,Viral Nenek Dituduh Curi 20 Buah Kelapa Milik Sendiri: Dilaporkan Tetangga dan Dimintai Uang Damai,1
2210,2210,priorita belum desain ruang kerja di rumah,Properti_&_Perumahan,0,0,1,1,0,4 Prioritas Sebelum Mendesain Ruang Kerja di Rumah,1
8404,8404,kpai temu ajar korban demo sebut ada duga pukul polisi,Berita_indonesia,0,0,0,0,1,"KPAI Temui Pelajar Korban Demo, Sebut Ada Dugaan Dipukuli Polisi",0
855,855,simpang tiga gejayan masih jadi panggung orasi demo mahasiswa,Berita_indonesia,0,0,0,0,0,Simpang Tiga Gejayan Masih Jadi Panggung Orasi Demo Mahasiswa,0
7923,7923,klarifikasi mulan jameela soal bohong dan isu gagal paham program anggota dpr,Hiburan_&_Selebriti,0,0,0,0,0,Klarifikasi Mulan Jameela Soal Kebohongan dan Isu Gagal Paham Program Anggota DPR,1
768,768,ini rekayasa lalin di sekitar lokasi aksi gejayan panggil,Berita_indonesia,0,0,0,0,0,Ini Rekayasa Lalin di Sekitar Lokasi Aksi 'Gejayan Memanggil',1
7162,7162,live stream tvri timna indonesia vs thailand di kualifikasi piala dunia pukul wib,Hiburan_&_Selebriti,0,0,1,8,2,"Live Streaming TVRI Timnas Indonesia vs Thailand di Kualifikasi Piala Dunia 2022, Pukul 19.30 WIB",0
2696,2696,ramo sebut bek liverpool lebih panta menang ballon dor ketimbang cristiano ronaldo,Olahraga,0,0,0,0,0,Ramos Sebut Bek Liverpool Lebih Pantas Menangkan Ballon d'Or ketimbang Cristiano Ronaldo,1
7253,7253,menkeu sri mulyani salah ata naik iur bpj ini respon kemenkeu,"Keuangan,Ekonomi_&_Bisnis",0,0,0,0,1,"Menkeu Sri Mulyani Disalahkan atas Kenaikan Iuran BPJS, Ini Respons Kemenkeu",1
1807,1807,sdn pancawangi cianjur ambruk siswa ajar di luar ala terpal harap ada bantu tenda,Berita_indonesia,0,0,0,0,2,"SDN Pancawangi Cianjur Ambruk, Siswa Belajar di Luar Beralas Terpal, Berharap Ada Bantuan Tenda ",0
6661,6661,timna u di kualifikasi piala afc u klasemen dan jadwal,Olahraga,0,0,1,4,0,Timnas U-16 di Kualifikasi Piala AFC U-16: Klasemen dan Jadwal,0
1869,1869,kabut asap rute terbang lion group dari bandara apt pranoto alih ke balikpapan,Berita_indonesia,0,0,1,2,1,"Kabut Asap, 23 Rute Penerbangan Lion Group dari Bandara APT Pranoto Dialihkan ke Balikpapan",0
4071,4071,telah mobil dina hilang pemprov jabar tingkat aman,Berita_indonesia,0,0,0,0,1,"Setelah Mobil Dinas Hilang, Pemprov Jabar Tingkatkan Pengamanan",0
4188,4188,jamin sehat haru jadi perhati,Konsultasi_&_Opini,0,0,0,0,0,Jaminan Kesehatan Harus jadi Perhatian,0
760,760,mahasiswa eksodu pulang dari uncen rusuh jadi di expo waena,Berita_indonesia,0,0,0,0,1,"Mahasiswa Eksodus Dipulangkan dari Uncen, Rusuh Terjadi di Expo Waena",0
6957,6957,waspada belanja onlin malam hari bisa lebih boro,Gaya_Hidup_&_Kesehatan,0,0,0,0,1,"Waspada, Belanja Online Malam Hari Bisa Lebih Boros",1
563,563,ruu kuhp komandan tni yang tolak beri bantu ke sipil pidana tahun,Berita_indonesia,0,0,1,1,0,RUU KUHP: Komandan TNI yang Tolak Beri Bantuan ke Sipil Dipidana 4 Tahun,0
3513,3513,wacana copot kapolda nilai pent untuk tegak hukum soal bakar hutan,Berita_indonesia,0,0,0,0,0,Wacana Copot Kapolda Dinilai Penting untuk Penegakkan Hukum soal Kebakaran Hutan,0
4126,4126,mui palu peran tokoh agama krusial akhir keras gender,Agama,0,0,0,0,0,MUI Palu: Peran Tokoh Agama Krusial Akhiri Kekerasan Gender,0
2607,2607,karya bj habibi di industri dirgantara yang bikin bangga indonesia,"Keuangan,Ekonomi_&_Bisnis",0,0,1,1,0,4 Karya BJ Habibie di Industri Dirgantara yang Bikin Bangga Indonesia,1
